Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
257438_at		Predicted to encode a PR (pathogenesis-related) protein.  Belongs to the lipid transfer protein (PR-14) family with the following members:   At2g38540/LTP1, At2g38530/LTP2, At5g59320/LTP3, At5g59310/LTP4, At3g51600/LTP5, At3g08770/LTP6, At2g15050/LTP7, At2g18370/LTP8, At2g15325/LTP9, At5g01870/LTP10, At4g33355/LTP11, At3g51590/LTP12, At5g44265/LTP13, At5g62065/LTP14, At4g08530/LTP15.	2	-6669654	AT2G15325	816022	18291034, 18674922	GO:0005576: extracellular region, GO:0006869: lipid transport, GO:0008289: lipid binding, GO:0045893: positive regulation of transcription, DNA-templated	
256550_at									
260694_at	IDH-IV	Predicted to encode a protein related isocitrate dehydrogenases, but it appears to be missing the sequences encoding the  N-terminal portion of the protein.	1	11741083	AT1G32480	840142	16527867	GO:0005737: cytoplasm, GO:0008152: metabolic process, GO:0016491: oxidoreductase activity	00020: Citrate cycle (TCA cycle), 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
266339_s_at								GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
255747_s_at								GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
258169_at			3	-7604551	AT3G21590	821713		GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
250048_s_at								GO:0005524: ATP binding, GO:0005886: plasma membrane, GO:0016887: ATPase activity	
263043_at			1	-8293595	AT1G23350	838944	18775970	GO:0009507: chloroplast, GO:0009860: pollen tube growth, GO:0030048: actin filament-based movement, GO:0046910: pectinesterase inhibitor activity	
263858_at			2	-1523763	AT2G04370			GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
263188_at			1	-13491370	AT1G36095	840514		GO:0005634: nucleus, GO:0008150: biological_process	
265568_s_at									
261778_at			1	-28597530	AT1G76220	843955	14576160	GO:0003674: molecular_function, GO:0008150: biological_process	
255612_at			4	-517795	AT4G01240	827909		GO:0005634: nucleus	
251540_at	CSY1	Encodes a peroxisomal citrate synthase that is expressed in siliques and developing seeds.	3	-21720773	AT3G58740	825043	14701923, 15923350, 16553896, 16776300, 18952862, 20118269	GO:0004108: citrate (Si)-synthase activity, GO:0005777: peroxisome, GO:0006099: tricarboxylic acid cycle, GO:0019243: methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione, GO:0045893: positive regulation of transcription, DNA-templated	00020: Citrate cycle (TCA cycle), 00630: Glyoxylate and dicarboxylate metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
263453_at			2	9428743	AT2G22180	816752	18775970	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process, GO:0009827: plant-type cell wall modification, GO:0009860: pollen tube growth	
249981_at			5	-6141778	AT5G18510	831969	18667720, 18775970	GO:0005634: nucleus, GO:0008150: biological_process	
256604_at									
252356_at									
263468_at			2	13577555	AT2G31930	817751	18723362	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0010413: glucuronoxylan metabolic process, GO:0045492: xylan biosynthetic process	
256708_at			3	11931287	AT3G30320	822732		GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
257796_at			3	5387444	AT3G15930	820836		GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
265621_at	ANAC040, NTL8		2, 2	-11680417	AT2G27300	817273	11118137, 15029955, 17098812, 17410378, 19704545	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0007275: multicellular organism development, GO:0009640: photomorphogenesis, GO:0009651: response to salt stress, GO:0009793: embryo development ending in seed dormancy, GO:0009845: seed germination, GO:0009845: seed germination, GO:0009909: regulation of flower development, GO:0009933: meristem structural organization, GO:0010162: seed dormancy process, GO:0010182: sugar mediated signaling pathway, GO:0010228: vegetative to reproductive phase transition of meristem, GO:0016114: terpenoid biosynthetic process, GO:0016567: protein ubiquitination, GO:0019915: lipid storage, GO:0050826: response to freezing	
252702_at									
246915_at	ATNADP-ME3, NADP-ME3	The malic enzyme (EC 1.1.1.40) encoded by the ATNADP-ME3 is presumably cytosolic and restricted in its expression by both developmental and cell-specific signals., The malic enzyme (EC 1.1.1.40) encoded by the ATNADP-ME3 is presumably cytosolic and restricted in its expression by both developmental and cell-specific signals.	5, 5	9024549	AT5G25880	832657	12368493, 12912986, 16113210, 16247729, 16242667, 19725876	GO:0004470: malic enzyme activity, GO:0004473: malate dehydrogenase (decarboxylating) (NADP+) activity, GO:0005829: cytosol, GO:0006094: gluconeogenesis, GO:0006108: malate metabolic process, GO:0006108: malate metabolic process, GO:0007010: cytoskeleton organization, GO:0009507: chloroplast, GO:0009827: plant-type cell wall modification, GO:0009860: pollen tube growth, GO:0010498: proteasomal protein catabolic process, GO:0016652: oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor, GO:0051260: protein homooligomerization	00620: Pyruvate metabolism, 00710: Carbon fixation in photosynthetic organisms, 01100: Metabolic pathways
250551_at	ATSNAP29, SNAP29	member of mammalian SNAP25 Gene Family, a type of SNARE proteins with two chains. There are three members in Arabidopsis: SNAP30, SNAP29, and SNAP33., member of mammalian SNAP25 Gene Family, a type of SNARE proteins with two chains. There are three members in Arabidopsis: SNAP30, SNAP29, and SNAP33.	5, 5	-2515587	AT5G07880	830681	11115874, 15342965	GO:0005484: SNAP receptor activity, GO:0005634: nucleus, GO:0016192: vesicle-mediated transport, GO:0016192: vesicle-mediated transport	04130: SNARE interactions in vesicular transport
265600_at									
264867_at	ATFH4, FH4	Encodes a group I formin. Localized to cell junctions. Polymerizes actin. Binds profilin., Encodes a group I formin. Localized to cell junctions. Polymerizes actin. Binds profilin.	1, 1	8549518	AT1G24150	839028	12417149, 14576160, 15256004, 15634198, 17227549, 18650403, 20332108, 20736450	GO:0003779: actin binding, GO:0005515: protein binding, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0005911: cell-cell junction, GO:0009627: systemic acquired resistance, GO:0009697: salicylic acid biosynthetic process, GO:0030041: actin filament polymerization	
245135_at									
255608_at			4	-490749	AT4G01140	828157	17061125	GO:0003674: molecular_function, GO:0008150: biological_process	
261284_at									
256531_at			1	12081009	AT1G33320	840226	16244144, 16539601, 17030798, 17189325, 17720756, 18375600	GO:0003962: cystathionine gamma-synthase activity, GO:0005737: cytoplasm, GO:0009086: methionine biosynthetic process	00270: Cysteine and methionine metabolism, 00450: Selenocompound metabolism, 00920: Sulfur metabolism, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
263969_at	UNE4		2	5317475	AT2G12940	815775	11118137, 15634699, 16864593, 16934950	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0009410: response to xenobiotic stimulus, GO:0009567: double fertilization forming a zygote and endosperm, GO:0030968: endoplasmic reticulum unfolded protein response	
261567_at			1	-11971308	AT1G33055	840201	15546358, 16081496, 16258011, 16766693, 18305208, 20097791	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0009061: anaerobic respiration, GO:0009061: anaerobic respiration, GO:0009855: determination of bilateral symmetry, GO:0009944: polarity specification of adaxial/abaxial axis, GO:0010014: meristem initiation, GO:0010075: regulation of meristem growth	
258199_at			3	-4646272	AT3G14030	820617		GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
246692_at									
248365_at			5	21301525	AT5G52500	835326		GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
254908_at									
255391_at									
266753_at	IAA20	Encodes a member of the Aux/IAA family of proteins implicated in auxin signaling. IAA20 lacks the conserved degron (domain II) found in many family members, and IAA20 fusion proteins are stable in Arabidopsis seedlings. IAA20 transcripts are induced by auxin treatment, and overexpression of IAA20 leads to defects in gravitropism, root development, root meristem maintenance, etiolation, and cotyledon vascular development.	2	19307855	AT2G46990	819313	11118137, 12036262, 14576160, 15078335, 15247399, 15937229, 16243906, 16299182, 16412086, 16489122, 17056621, 18298415, 18287490, 19704497, 21223392	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0009630: gravitropism, GO:0009647: skotomorphogenesis, GO:0009733: response to auxin, GO:0009733: response to auxin, GO:0010588: cotyledon vascular tissue pattern formation, GO:0048364: root development	
267131_at			2	-9963978	AT2G23400	816872	10908715, 18612099, 21419101	GO:0019408: dolichol biosynthetic process, GO:0019408: dolichol biosynthetic process, GO:0045547: dehydrodolichyl diphosphate synthase activity	00900: Terpenoid backbone biosynthesis, 01110: Biosynthesis of secondary metabolites
257492_at	ARR19, RR19	member of Response Regulator: B- Type, member of Response Regulator: B- Type	1, 1	18191342, 18191267	AT1G49190	841342	11118137, 11574878, 12068096, 12610214, 12972049, 14623097, 15078335, 16212609, 16489130, 18180456, 18923020	GO:0000156: phosphorelay response regulator activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0009736: cytokinin-activated signaling pathway, GO:0009736: cytokinin-activated signaling pathway	04075: Plant hormone signal transduction
266937_at			2	8198778	AT2G18930			GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
246698_at									
262012_s_at								GO:0005576: extracellular region, GO:0008233: peptidase activity, GO:0008270: zinc ion binding	
265971_at									
265956_at									
251587_at			3	-21510306	AT3G58080			GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
247661_at			5	-24193181	AT5G60080	836130	20226671	GO:0005886: plasma membrane, GO:0016301: kinase activity	
261217_at	UBP11		1	11902629	AT1G32850	840179	18485060, 18667720, 18775970	GO:0004197: cysteine-type endopeptidase activity, GO:0005634: nucleus, GO:0006511: ubiquitin-dependent protein catabolic process	
249586_at			5	-15062008	AT5G37840	833762		GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
245998_at	ASUS1, atsus1, SUS1	Encodes a protein with sucrose synthase activity (SUS1)., Encodes a protein with sucrose synthase activity (SUS1)., Encodes a protein with sucrose synthase activity (SUS1).	5, 5, 5	-7050226, -7050226	AT5G20830	832206	10567234, 8220487, 11171080, 14739263, 16212609, 17257168, 17499718, 18650403, 19470642, 21265895, 21865170, 22184213, 22751299, 22899048, 23159939	GO:0001666: response to hypoxia, GO:0001666: response to hypoxia, GO:0005829: cytosol, GO:0005986: sucrose biosynthetic process, GO:0006970: response to osmotic stress, GO:0008194: UDP-glycosyltransferase activity, GO:0009409: response to cold, GO:0009413: response to flooding, GO:0009414: response to water deprivation, GO:0009506: plasmodesma, GO:0009744: response to sucrose, GO:0009749: response to glucose, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0010555: response to mannitol, GO:0016157: sucrose synthase activity, GO:0016157: sucrose synthase activity, GO:0016157: sucrose synthase activity, GO:0019375: galactolipid biosynthetic process, GO:0046686: response to cadmium ion, GO:0072708: response to sorbitol	00500: Starch and sucrose metabolism, 01100: Metabolic pathways
253683_at			4	14528587	AT4G29650	829086		GO:0004126: cytidine deaminase activity, GO:0005575: cellular_component, GO:0008655: pyrimidine-containing compound salvage	
265969_at									
245257_at	AtCML8, CAM8, CML8	encodes a divergent member of calmodulin, which is an EF-hand family of Ca2+-binding proteins. This gene is expressed in leaves, flowers and siliques. The gene functionally complements yeast calmodulin 1 (CAM1). Also the protein does not form formed a complex with a basic amphiphilic helical peptide in the presence of Ca2+ in vitro. Authors suggest that this gene may represent a Ca2+-binding sensor protein that interacts with a more limited set of target proteins than do more conventional CaM isoforms., encodes a divergent member of calmodulin, which is an EF-hand family of Ca2+-binding proteins. This gene is expressed in leaves, flowers and siliques. The gene functionally complements yeast calmodulin 1 (CAM1). Also the protein does not form formed a complex with a basic amphiphilic helical peptide in the presence of Ca2+ in vitro. Authors suggest that this gene may represent a Ca2+-binding sensor protein that interacts with a more limited set of target proteins than do more conventional CaM isoforms., encodes a divergent member of calmodulin, which is an EF-hand family of Ca2+-binding proteins. This gene is expressed in leaves, flowers and siliques. The gene functionally complements yeast calmodulin 1 (CAM1). Also the protein does not form formed a complex with a basic amphiphilic helical peptide in the presence of Ca2+ in vitro. Authors suggest that this gene may represent a Ca2+-binding sensor protein that interacts with a more limited set of target proteins than do more conventional CaM isoforms.	4, 4, 4	8397712	AT4G14640	827114	11855649, 12372144, 12045290, 14557048, 15047898, 15276435, 15720654, 16023399, 17786563, 18650403, 20627089, 20820784, 22309147	GO:0005509: calcium ion binding, GO:0005513: detection of calcium ion, GO:0005634: nucleus, GO:0009612: response to mechanical stimulus, GO:0019722: calcium-mediated signaling, GO:0019722: calcium-mediated signaling, GO:0030048: actin filament-based movement, GO:0051645: Golgi localization, GO:0051646: mitochondrion localization, GO:0060151: peroxisome localization	04626: Plant-pathogen interaction
258278_at			3	-9901516, -9901516	AT3G26860	822302	15100403, 18775970	GO:0003674: molecular_function, GO:0008150: biological_process, GO:0009507: chloroplast	
256495_at			1	-11281188	AT1G31530	840043	15342526, 17559508	GO:0005575: cellular_component, GO:0016787: hydrolase activity	
262547_at			1	11178349	AT1G31270	840015		GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
