Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
253777_at		This gene is predicted to encode a protein with a DWD motif. It can bind to DDB1a in Y2H assays and may be involved in the formation of a CUL4-based E3 ubiquitin ligase	4	-14061459	AT4G28450	828962	15047901, 15695462, 18223036, 18650403	GO:0000166: nucleotide binding, GO:0000278: mitotic cell cycle, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005834: heterotrimeric G-protein complex, GO:0006396: RNA processing, GO:0009220: pyrimidine ribonucleotide biosynthetic process, GO:0080008: Cul4-RING E3 ubiquitin ligase complex	
251403_at			3	22285311, 22285263	AT3G60300	825201	15644464, 18577427, 18775970	GO:0005634: nucleus, GO:0048573: photoperiodism, flowering	
250721_at			5	1878471	AT5G06210	830508	11972043, 14749485	GO:0003723: RNA binding, GO:0008150: biological_process, GO:0009507: chloroplast	
260351_at	RRG		1	-26081566	AT1G69380	843270	18650403, 21984726	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0009560: embryo sac egg cell differentiation, GO:0010082: regulation of root meristem growth, GO:0032875: regulation of DNA endoreduplication, GO:0051302: regulation of cell division	
264803_at			1	-2715079	AT1G08580	837380		GO:0003674: molecular_function, GO:0005634: nucleus, GO:0008150: biological_process	
247735_at	ATTMPK.1, ATTMPK.2, ZEU1	Encodes thymidylate kinase which exists in two isoforms in plants. The longer variant of  263 amino acids with a N-terminal extension that is required for localization to the mitochondrion. The second isoform of 224 residues is localized to the cytoplasm and nucleoplasm. Peak of expression occurs during G1/S phase transition., Encodes thymidylate kinase which exists in two isoforms in plants. The longer variant of  263 amino acids with a N-terminal extension that is required for localization to the mitochondrion. The second isoform of 224 residues is localized to the cytoplasm and nucleoplasm. Peak of expression occurs during G1/S phase transition., Encodes thymidylate kinase which exists in two isoforms in plants. The longer variant of  263 amino acids with a N-terminal extension that is required for localization to the mitochondrion. The second isoform of 224 residues is localized to the cytoplasm and nucleoplasm. Peak of expression occurs during G1/S phase transition.	5, 5, 5	23971231, 23971235, 23971231	AT5G59440	836063	18036198	GO:0004798: thymidylate kinase activity, GO:0005654: nucleoplasm, GO:0005737: cytoplasm, GO:0005739: mitochondrion, GO:0005829: cytosol, GO:0009507: chloroplast	00240: Pyrimidine metabolism, 01100: Metabolic pathways
251537_at			3	-21626671	AT3G58470	825016		GO:0005737: cytoplasm	
259908_at	AAC42, ATRPAC42		1, 1	-22397916, -22397916, -22397916	AT1G60850	842377	8566778, 12093376, 17560376	GO:0003677: DNA binding, GO:0003899: DNA-directed 5'-3' RNA polymerase activity, GO:0005634: nucleus, GO:0005730: nucleolus, GO:0006351: transcription, DNA-templated	
253203_at	ADC2, ATADC2, SPE2	encodes a arginine decarboxylase (ADC), a rate-limiting enzyme that catalyzes the first step of polyamine (PA) biosynthesis via ADC pathway in Arabidopsis thaliana. Arabidopsis genome has two ADC paralogs, ADC1 and ADC2. ADC2 is stress-inducible (osmotic stress). Double mutant analysis showed that ADC genes are essential for the production of PA, and are required for normal seed development. Overexpression causes phenotypes similar to GA-deficient plants and these plants show reduced levels of GA due to lower expression levels of AtGA20ox1, AtGA3ox3 and AtGA3ox1., encodes a arginine decarboxylase (ADC), a rate-limiting enzyme that catalyzes the first step of polyamine (PA) biosynthesis via ADC pathway in Arabidopsis thaliana. Arabidopsis genome has two ADC paralogs, ADC1 and ADC2. ADC2 is stress-inducible (osmotic stress). Double mutant analysis showed that ADC genes are essential for the production of PA, and are required for normal seed development. Overexpression causes phenotypes similar to GA-deficient plants and these plants show reduced levels of GA due to lower expression levels of AtGA20ox1, AtGA3ox3 and AtGA3ox1., encodes a arginine decarboxylase (ADC), a rate-limiting enzyme that catalyzes the first step of polyamine (PA) biosynthesis via ADC pathway in Arabidopsis thaliana. Arabidopsis genome has two ADC paralogs, ADC1 and ADC2. ADC2 is stress-inducible (osmotic stress). Double mutant analysis showed that ADC genes are essential for the production of PA, and are required for normal seed development. Overexpression causes phenotypes similar to GA-deficient plants and these plants show reduced levels of GA due to lower expression levels of AtGA20ox1, AtGA3ox3 and AtGA3ox1.	4, 4, 4	-16560062, -16560062	AT4G34710	829623	10481069, 9787437, 9680979, 11576438, 11351099, 12111553, 12428010, 14684170, 15086823, 15347784, 15634198, 15733873, 16045477, 18375607, 18701673, 18775970, 19054359, 19303315, 20351290, 20206537, 23080295	GO:0005634: nucleus, GO:0006596: polyamine biosynthetic process, GO:0006612: protein targeting to membrane, GO:0006970: response to osmotic stress, GO:0006979: response to oxidative stress, GO:0006979: response to oxidative stress, GO:0007165: signal transduction, GO:0008792: arginine decarboxylase activity, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009446: putrescine biosynthetic process, GO:0009611: response to wounding, GO:0009611: response to wounding, GO:0009620: response to fungus, GO:0009651: response to salt stress, GO:0009695: jasmonic acid biosynthetic process, GO:0009723: response to ethylene, GO:0009733: response to auxin, GO:0009737: response to abscisic acid, GO:0009738: abscisic acid-activated signaling pathway, GO:0009753: response to jasmonic acid, GO:0009753: response to jasmonic acid, GO:0009793: embryo development ending in seed dormancy, GO:0009863: salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0010363: regulation of plant-type hypersensitive response, GO:0042538: hyperosmotic salinity response, GO:0048316: seed development, GO:0080167: response to karrikin	00330: Arginine and proline metabolism, 01100: Metabolic pathways
258726_at			3	-3713760	AT3G11745	820347	15546358, 18650403, 18775970	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
251094_at			5	-145636	AT5G01350	830568	12805584, 18650403, 18775970	GO:0003674: molecular_function, GO:0008150: biological_process	
255871_at	U2B''	encodes U2B, which is a component of the U2 snRNP complex. Its precise role in pre-mRNA splicing is still unknown. It has been suggested that U2B0 may not be required for the splicing reaction itself but may have a role in U2 snRNP biogenesis. Deletion analysis of the U2B0 gene fusion has identified the N-terminal RNP-80 motif as sufficient for localization to the coiled  body and the nucleus.	2	-12905402	AT2G30260	817576	15133128, 15181213, 15987817, 19419533	GO:0000354: cis assembly of pre-catalytic spliceosome, GO:0003723: RNA binding, GO:0005634: nucleus, GO:0005654: nucleoplasm, GO:0005686: U2 snRNP, GO:0005737: cytoplasm, GO:0015030: Cajal body	03040: Spliceosome
246730_at			5	-10069546	AT5G28060	832878	11598216, 15821981, 15829605, 16776300, 17934214, 18650403, 22195043	GO:0000462: maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), GO:0003735: structural constituent of ribosome, GO:0005618: cell wall, GO:0005730: nucleolus, GO:0005737: cytoplasm, GO:0005840: ribosome, GO:0006412: translation, GO:0006414: translational elongation, GO:0016020: membrane, GO:0022626: cytosolic ribosome, GO:0022627: cytosolic small ribosomal subunit, GO:0042254: ribosome biogenesis	03010: Ribosome
265358_at			2	7248138, 7248138, 7248143	AT2G16710	816172	15888686, 18493040, 18650403, 18775970	GO:0005739: mitochondrion, GO:0019243: methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione, GO:0048193: Golgi vesicle transport	
260323_at	IMP4	Small nucleolar ribonucleoprotein protein involved in ribosomal RNA processing. Located in nucleolus and cajal bodies.	1	-23664834	AT1G63780	842682	14505352, 17675552, 18650403	GO:0000478: endonucleolytic cleavage involved in rRNA processing, GO:0001510: RNA methylation, GO:0005634: nucleus, GO:0005730: nucleolus, GO:0005732: small nucleolar ribonucleoprotein complex, GO:0006364: rRNA processing, GO:0006364: rRNA processing, GO:0015030: Cajal body, GO:0016363: nuclear matrix	03008: Ribosome biogenesis in eukaryotes
258792_at			3	-1260906, -1260937, -1260906	AT3G04640	819622	12068095, 12805588, 15720654, 16258017, 18684332, 18775970	GO:0003674: molecular_function, GO:0006473: protein acetylation, GO:0008150: biological_process, GO:0009611: response to wounding, GO:0009612: response to mechanical stimulus, GO:0009873: ethylene-activated signaling pathway, GO:0010200: response to chitin, GO:0031225: anchored component of membrane	
251018_at			5	533106	AT5G02450	831907	11598216, 17934214, 18650403	GO:0003735: structural constituent of ribosome, GO:0005737: cytoplasm, GO:0005774: vacuolar membrane, GO:0005840: ribosome, GO:0006412: translation, GO:0009506: plasmodesma, GO:0022625: cytosolic large ribosomal subunit	03010: Ribosome
244993_s_at								GO:0005515: protein binding, GO:0008565: protein transporter activity, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009536: plastid, GO:0009706: chloroplast inner membrane, GO:0009941: chloroplast envelope, GO:0016020: membrane, GO:0045037: protein import into chloroplast stroma	
263224_at			1	-10831673	AT1G30580	839938	14623097, 15531708, 16247729, 16400686, 16502469, 17163439, 17153927, 18210371, 20118269	GO:0005829: cytosol, GO:0006094: gluconeogenesis, GO:0006096: glycolytic process, GO:0006623: protein targeting to vacuole, GO:0009506: plasmodesma, GO:0009651: response to salt stress, GO:0046686: response to cadmium ion, GO:0046686: response to cadmium ion	
251189_at			3	23168469, 23168061	AT3G62650	825439	12586869, 13677466, 15319476, 17187690, 17409091, 18650403	GO:0005739: mitochondrion, GO:0016925: protein sumoylation	
245512_at			4	8978006	AT4G15770	827257		GO:0001510: RNA methylation, GO:0005634: nucleus, GO:0005829: cytosol, GO:0006626: protein targeting to mitochondrion, GO:0042254: ribosome biogenesis	
256288_at	ATPRMT3, PRMT3		3, 3	3910633	AT3G12270	820407	15356332, 15695462, 15703057, 18007657	GO:0000741: karyogamy, GO:0001510: RNA methylation, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0006606: protein import into nucleus, GO:0008168: methyltransferase activity, GO:0009220: pyrimidine ribonucleotide biosynthetic process, GO:0009560: embryo sac egg cell differentiation	
255520_at			4	-979170	AT4G02230	828099	11598216, 11782485, 14508004, 16517761, 17934214, 18775970	GO:0003735: structural constituent of ribosome, GO:0005737: cytoplasm, GO:0005829: cytosol, GO:0005840: ribosome, GO:0005886: plasma membrane, GO:0006412: translation, GO:0022625: cytosolic large ribosomal subunit, GO:0022626: cytosolic ribosome, GO:0042254: ribosome biogenesis	03010: Ribosome
257906_at	ATL5, OLI5, PGY3, RPL5A	Encodes ribosomal protein L5 that binds to 5S ribosomal RNA and in involved in its export from the nucleus to the cytoplasm. Identified in a screen for enhancers of as1. as1/pgy double mutants show defects in leaf vascular patterning and adaxial cell fate. Double mutant analysis indicates pgy genes function in the same pathway as REV, KAN1 and KAN2., Encodes ribosomal protein L5 that binds to 5S ribosomal RNA and in involved in its export from the nucleus to the cytoplasm. Identified in a screen for enhancers of as1. as1/pgy double mutants show defects in leaf vascular patterning and adaxial cell fate. Double mutant analysis indicates pgy genes function in the same pathway as REV, KAN1 and KAN2., Encodes ribosomal protein L5 that binds to 5S ribosomal RNA and in involved in its export from the nucleus to the cytoplasm. Identified in a screen for enhancers of as1. as1/pgy double mutants show defects in leaf vascular patterning and adaxial cell fate. Double mutant analysis indicates pgy genes function in the same pathway as REV, KAN1 and KAN2., Encodes ribosomal protein L5 that binds to 5S ribosomal RNA and in involved in its export from the nucleus to the cytoplasm. Identified in a screen for enhancers of as1. as1/pgy double mutants show defects in leaf vascular patterning and adaxial cell fate. Double mutant analysis indicates pgy genes function in the same pathway as REV, KAN1 and KAN2.	3, 3, 3, 3	-9269293, -9269293	AT3G25520	822138	11598216, 12711688, 14730065, 15215502, 15821981, 15965024, 16623895, 16972165, 17934214, 18305008, 18315867, 18650403, 19392710, 18305007, 19878482, 21153748, 22195043	GO:0001510: RNA methylation, GO:0003735: structural constituent of ribosome, GO:0005634: nucleus, GO:0005730: nucleolus, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0005773: vacuole, GO:0005829: cytosol, GO:0005840: ribosome, GO:0005886: plasma membrane, GO:0006412: translation, GO:0006913: nucleocytoplasmic transport, GO:0008097: 5S rRNA binding, GO:0008283: cell proliferation, GO:0009220: pyrimidine ribonucleotide biosynthetic process, GO:0009507: chloroplast, GO:0009735: response to cytokinin, GO:0009955: adaxial/abaxial pattern specification, GO:0009965: leaf morphogenesis, GO:0010015: root morphogenesis, GO:0016020: membrane, GO:0022625: cytosolic large ribosomal subunit, GO:0022626: cytosolic ribosome, GO:0042254: ribosome biogenesis	03010: Ribosome
253942_at	EMB2788		4	13557974, 13557974	AT4G27010	828809	15276459	GO:0005634: nucleus, GO:0006406: mRNA export from nucleus, GO:0008150: biological_process, GO:0009560: embryo sac egg cell differentiation, GO:0009909: regulation of flower development, GO:0010074: maintenance of meristem identity	
252326_at	AtCAL2, GAMMA	Encodes a mitochondrial gamma carbonic anhydrase-like protein. Component of the NADH dehydrogenase complex., Encodes a mitochondrial gamma carbonic anhydrase-like protein. Component of the NADH dehydrogenase complex.	3, 3	18035011	AT3G48680	824029	11743115, 11743114, 12837548, 14671022, 15935378, 16407270, 17406791, 18189341, 18775970, 20197505, 21167537, 21695426, 22378782	GO:0005515: protein binding, GO:0005739: mitochondrion, GO:0005747: mitochondrial respiratory chain complex I, GO:0005774: vacuolar membrane, GO:0006511: ubiquitin-dependent protein catabolic process, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009651: response to salt stress, GO:0009737: response to abscisic acid, GO:0009853: photorespiration, GO:0009853: photorespiration, GO:0010228: vegetative to reproductive phase transition of meristem, GO:0019252: starch biosynthetic process, GO:0031966: mitochondrial membrane, GO:0045271: respiratory chain complex I, GO:0051788: response to misfolded protein, GO:0080129: proteasome core complex assembly	
247978_at			5	-22943831, -22943836	AT5G56710	835772	11598216, 15821981, 17934214, 18650403, 22195043	GO:0003735: structural constituent of ribosome, GO:0005618: cell wall, GO:0005737: cytoplasm, GO:0005840: ribosome, GO:0006412: translation, GO:0009506: plasmodesma, GO:0022625: cytosolic large ribosomal subunit, GO:0022626: cytosolic ribosome, GO:0042254: ribosome biogenesis	03010: Ribosome
246192_at	EIF2, EMB1401	protein synthesis initiation factor eIF2 beta, protein synthesis initiation factor eIF2 beta	5, 5	-7094718, -7094718, -7094718	AT5G20920	832216	18650403, 18775970	GO:0003743: translation initiation factor activity, GO:0005515: protein binding, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0006413: translational initiation, GO:0009640: photomorphogenesis, GO:0009793: embryo development ending in seed dormancy	03013: RNA transport
246457_at	TOZ	Encodes a nucleolar localized WD-40 repeat protein that is preferentially expressed in dividing cells and is required for regulated division planes and embryo development.	5	-5504346	AT5G16750	831538	15266054, 15695462, 17616738	GO:0000166: nucleotide binding, GO:0001510: RNA methylation, GO:0005634: nucleus, GO:0005730: nucleolus, GO:0006406: mRNA export from nucleus, GO:0006606: protein import into nucleus, GO:0007062: sister chromatid cohesion, GO:0009640: photomorphogenesis, GO:0009793: embryo development ending in seed dormancy, GO:0009793: embryo development ending in seed dormancy, GO:0009845: seed germination, GO:0009880: embryonic pattern specification, GO:0009880: embryonic pattern specification, GO:0009909: regulation of flower development, GO:0009933: meristem structural organization, GO:0010072: primary shoot apical meristem specification, GO:0010162: seed dormancy process, GO:0010182: sugar mediated signaling pathway, GO:0010228: vegetative to reproductive phase transition of meristem, GO:0010431: seed maturation, GO:0010564: regulation of cell cycle process, GO:0016567: protein ubiquitination, GO:0019915: lipid storage, GO:0045595: regulation of cell differentiation, GO:0048366: leaf development, GO:0048825: cotyledon development, GO:0050826: response to freezing, GO:0051301: cell division, GO:0051301: cell division	03008: Ribosome biogenesis in eukaryotes
