Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
253525_at			4	15202296	AT4G31330	829260	12805590, 12913156, 15842617	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0008150: biological_process	
252888_at	APL3	Encodes the large subunit of ADP-Glucose Pyrophosphorylase which catalyzes the first, rate limiting step in starch biosynthesis. The large subunit plays a regulatory role whereas the small subunit (ApS) is the catalytic isoform. Four isoforms (ApL1-4) have been identified. ApL3 is the major large subunit isoform present in inflorescences, fruits and roots.	4	18259609	AT4G39210	830076	10982426, 9841881, 8292792, 11402215, 12748181, 15598655, 15960623, 16384906, 17031512, 18452589, 18614708, 18775970, 20101436	GO:0008878: glucose-1-phosphate adenylyltransferase activity, GO:0008878: glucose-1-phosphate adenylyltransferase activity, GO:0009507: chloroplast, GO:0009853: photorespiration, GO:0019252: starch biosynthetic process, GO:0019252: starch biosynthetic process	00500: Starch and sucrose metabolism, 00520: Amino sugar and nucleotide sugar metabolism, 01100: Metabolic pathways
264279_s_at								GO:0005618: cell wall, GO:0005794: Golgi apparatus, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0009505: plant-type cell wall, GO:0009506: plasmodesma, GO:0009735: response to cytokinin, GO:0030246: carbohydrate binding, GO:0048046: apoplast	
261023_at	FMO		1	4137533	AT1G12200	837773	21418358, 22491872	GO:0004497: monooxygenase activity, GO:0005634: nucleus, GO:0050832: defense response to fungus	
265672_at	AtCYS2, CYS2		2, 2	-13609093	AT2G31980	817757	12787025, 14576160, 14623097, 15489280, 16307366, 17061125, 17337630, 17408486, 20526604, 20852918	GO:0005576: extracellular region, GO:0009062: fatty acid catabolic process, GO:0010162: seed dormancy process	
245789_at			1	-11540025	AT1G32090	840101	16618929, 20736450, 22430844	GO:0003674: molecular_function, GO:0005794: Golgi apparatus, GO:0005886: plasma membrane, GO:0009506: plasmodesma, GO:0009507: chloroplast	
258921_at	ANAC053, NAC053, NTL4		3, 3, 3	3271490	AT3G10500	820214	11118137, 15029955, 15489280, 15824099, 16081527, 16183833, 16258011, 16214899, 16928278, 17227549, 17329565, 18650403, 21443605, 22313226, 22580707	GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005737: cytoplasm, GO:0005886: plasma membrane, GO:0007275: multicellular organism development, GO:0009407: toxin catabolic process, GO:0009819: drought recovery, GO:0010150: leaf senescence, GO:0010583: response to cyclopentenone, GO:0045893: positive regulation of transcription, DNA-templated, GO:2000377: regulation of reactive oxygen species metabolic process	
262682_at			1	28499060	AT1G75900	843923	7610479, 11431566, 12167669, 15688252, 18502975, 18650403, 19325888	GO:0005576: extracellular region, GO:0005576: extracellular region, GO:0016298: lipase activity, GO:0016746: transferase activity, transferring acyl groups, GO:0019761: glucosinolate biosynthetic process, GO:0019953: sexual reproduction	
264301_at			1	-29621340, -29621340, -29621340, -29621344	AT1G78780	844214	12169696, 16776300, 18775970, 21477822	GO:0003674: molecular_function, GO:0005737: cytoplasm, GO:0008150: biological_process	
257056_at			3	5166206, 5166242	AT3G15350	820766	15728341, 18775970	GO:0005794: Golgi apparatus, GO:0008375: acetylglucosaminyltransferase activity, GO:0016021: integral component of membrane, GO:0016051: carbohydrate biosynthetic process, GO:0016757: transferase activity, transferring glycosyl groups	
253841_at	AtBGLU10, BGLU10		4, 4	-13861718	AT4G27830	828896	12481097, 14617064, 14973164, 15235117, 15539469, 15824099, 17704230, 18650403, 15604686, 23298714	GO:0004553: hydrolase activity, hydrolyzing O-glycosyl compounds, GO:0005773: vacuole, GO:0009610: response to symbiotic fungus, GO:0046283: anthocyanin-containing compound metabolic process	
246125_at			5	6718341	AT5G19875	832109	15489280, 17888165, 18305208, 18650403, 18614705	GO:0003674: molecular_function, GO:0005739: mitochondrion, GO:0006979: response to oxidative stress	
245306_at	ELIP2	Encodes an early light-induced protein. ELIPs are thought not to be directly involved in the synthesis and assembly of specific photosynthetic complexes, but rather affect the biogenesis of all chlorophyll-binding complexes. A study (PMID 17553115) has shown that the chlorophyll synthesis pathway was  downregulated as a result of constitutive ELIP2 expression, leading to decreased chlorophyll availability for the assembly  of pigment-binding proteins for photosynthesis.	4	8418283	AT4G14690	827119	10725357, 11706180, 11473579, 12676998, 15475376, 16829586, 16778010, 17076805, 17478635, 17553115, 18266923, 18650403, 16028115, 21299564	GO:0009411: response to UV, GO:0009507: chloroplast, GO:0009535: chloroplast thylakoid membrane, GO:0009744: response to sucrose, GO:0009813: flavonoid biosynthetic process, GO:0010030: positive regulation of seed germination, GO:0010114: response to red light, GO:0010117: photoprotection, GO:0010218: response to far red light, GO:0010224: response to UV-B, GO:0010224: response to UV-B, GO:0010380: regulation of chlorophyll biosynthetic process, GO:0016168: chlorophyll binding, GO:0034605: cellular response to heat, GO:0071483: cellular response to blue light, GO:0071486: cellular response to high light intensity, GO:0071490: cellular response to far red light, GO:0071491: cellular response to red light, GO:0071492: cellular response to UV-A	
259730_at			1	-29185899	AT1G77660	844102	20736450	GO:0005739: mitochondrion	
266294_at			2	-12633091	AT2G29500	817499	12169696, 12427978, 14690509, 14973164, 14964527, 15082927, 15047901, 15194820, 15634198, 16021335, 16081496, 16183833, 16291648, 16531488, 17061125, 17059409, 17080642, 18156220, 18212028, 18189342, 18305208, 18252252, 18334669, 18603616, 18783601, 18775970, 21443605	GO:0003674: molecular_function, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0006457: protein folding, GO:0006979: response to oxidative stress, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009408: response to heat, GO:0009644: response to high light intensity, GO:0009644: response to high light intensity, GO:0010286: heat acclimation, GO:0034976: response to endoplasmic reticulum stress, GO:0042542: response to hydrogen peroxide, GO:0042542: response to hydrogen peroxide	04141: Protein processing in endoplasmic reticulum
260876_at	AtSWEET1, SWEET1		1, 1	-7511850	AT1G21460	838744	15047901, 17064408, 18775970, 20736450, 22253225, 22157085	GO:0005783: endoplasmic reticulum, GO:0005886: plasma membrane, GO:0005887: integral component of plasma membrane, GO:0008150: biological_process, GO:0016020: membrane, GO:0051119: sugar transmembrane transporter activity	
258856_at	AtGDPD1, GDPD1, SRG3		3, 3, 3	-348167	AT3G02040	821175	8883383, 14576160, 14617064, 14982972, 16081496, 16514542, 16679424, 17085508, 17346263, 17559508, 18684332, 18783601, 18775970, 21323773	GO:0005737: cytoplasm, GO:0006071: glycerol metabolic process, GO:0008889: glycerophosphodiester phosphodiesterase activity, GO:0008889: glycerophosphodiester phosphodiesterase activity, GO:0009536: plastid, GO:0030643: cellular phosphate ion homeostasis, GO:0046686: response to cadmium ion	
248812_at			5	19207099	AT5G47330	834780	11351099, 15596101, 16299181, 16299169, 16632643, 17559508, 18326828	GO:0006865: amino acid transport, GO:0008474: palmitoyl-(protein) hydrolase activity, GO:0015824: proline transport	00062: Fatty acid elongation, 01100: Metabolic pathways
248118_at			5	22337701	AT5G55050	835596	17061125, 18650403, 18603616	GO:0005576: extracellular region, GO:0015824: proline transport	
245052_at	PME12		2	11247383	AT2G26440	817184	14576160, 15937229, 16553894, 16622707, 17149585, 18252844, 18650403	GO:0005576: extracellular region, GO:0009505: plant-type cell wall, GO:0009617: response to bacterium, GO:0030599: pectinesterase activity	
246325_at	ABA3, ACI2, ATABA3, AtLOS5, LOS5, SIR3	Encodes molybdenum cofactor sulfurase. Involved in Moco biosynthesis. Involved in the conversion of ABA-aldehyde to ABA, the last step of abscisic acid (ABA) biosynthesis. <i>sir</i> loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling.N terminal domain is similar to bacterial NifS suggesting a common mechanism for sulphur mobilization and transfer.  Also involved in protein import into chloroplasts., Encodes molybdenum cofactor sulfurase. Involved in Moco biosynthesis. Involved in the conversion of ABA-aldehyde to ABA, the last step of abscisic acid (ABA) biosynthesis. <i>sir</i> loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling.N terminal domain is similar to bacterial NifS suggesting a common mechanism for sulphur mobilization and transfer.  Also involved in protein import into chloroplasts., Encodes molybdenum cofactor sulfurase. Involved in Moco biosynthesis. Involved in the conversion of ABA-aldehyde to ABA, the last step of abscisic acid (ABA) biosynthesis. <i>sir</i> loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling.N terminal domain is similar to bacterial NifS suggesting a common mechanism for sulphur mobilization and transfer.  Also involved in protein import into chloroplasts., Encodes molybdenum cofactor sulfurase. Involved in Moco biosynthesis. Involved in the conversion of ABA-aldehyde to ABA, the last step of abscisic acid (ABA) biosynthesis. <i>sir</i> loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling.N terminal domain is similar to bacterial NifS suggesting a common mechanism for sulphur mobilization and transfer.  Also involved in protein import into chloroplasts., Encodes molybdenum cofactor sulfurase. Involved in Moco biosynthesis. Involved in the conversion of ABA-aldehyde to ABA, the last step of abscisic acid (ABA) biosynthesis. <i>sir</i> loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling.N terminal domain is similar to bacterial NifS suggesting a common mechanism for sulphur mobilization and transfer.  Also involved in protein import into chloroplasts., Encodes molybdenum cofactor sulfurase. Involved in Moco biosynthesis. Involved in the conversion of ABA-aldehyde to ABA, the last step of abscisic acid (ABA) biosynthesis. <i>sir</i> loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling.N terminal domain is similar to bacterial NifS suggesting a common mechanism for sulphur mobilization and transfer.  Also involved in protein import into chloroplasts.	1, 1, 1, 1, 1, 1	5659415	AT1G16540	838224	8893542, 12663220, 15710899, 15862093, 16959575, 19622176, 20374530, 21633512, 21829351, 21889046, 22004669, 22412184, 23178483, 23326325	GO:0000165: MAPK cascade, GO:0000303: response to superoxide, GO:0000956: nuclear-transcribed mRNA catabolic process, GO:0005737: cytoplasm, GO:0006612: protein targeting to membrane, GO:0006970: response to osmotic stress, GO:0007154: cell communication, GO:0007165: signal transduction, GO:0008219: cell death, GO:0008265: Mo-molybdopterin cofactor sulfurase activity, GO:0009000: selenocysteine lyase activity, GO:0009408: response to heat, GO:0009409: response to cold, GO:0009409: response to cold, GO:0009414: response to water deprivation, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009688: abscisic acid biosynthetic process, GO:0009723: response to ethylene, GO:0009733: response to auxin, GO:0009734: auxin-activated signaling pathway, GO:0009737: response to abscisic acid, GO:0009738: abscisic acid-activated signaling pathway, GO:0009743: response to carbohydrate, GO:0009753: response to jasmonic acid, GO:0009755: hormone-mediated signaling pathway, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009863: salicylic acid mediated signaling pathway, GO:0009867: jasmonic acid mediated signaling pathway, GO:0009873: ethylene-activated signaling pathway, GO:0010118: stomatal movement, GO:0010182: sugar mediated signaling pathway, GO:0010363: regulation of plant-type hypersensitive response, GO:0018315: molybdenum incorporation into molybdenum-molybdopterin complex, GO:0030968: endoplasmic reticulum unfolded protein response, GO:0031348: negative regulation of defense response, GO:0042538: hyperosmotic salinity response, GO:0042742: defense response to bacterium, GO:0043069: negative regulation of programmed cell death, GO:0045037: protein import into chloroplast stroma, GO:0050832: defense response to fungus	
266824_at	HAT9	Encodes homeobox protein HAT9.	2	-9704706	AT2G22800	816811	7915839, 11118137, 17329565	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006473: protein acetylation	
249752_at	LSU2		5	-8443279	AT5G24660	832538	15842617, 16183833, 18305208, 18775970, 20147370, 21798943, 22383539	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0009658: chloroplast organization, GO:0031347: regulation of defense response, GO:0045893: positive regulation of transcription, DNA-templated	
254759_at			4	-7657196	AT4G13180	826932	12805589, 15489341, 15824099, 16553896, 17400898, 18650403	GO:0005515: protein binding, GO:0016491: oxidoreductase activity, GO:0046685: response to arsenic-containing substance	00061: Fatty acid biosynthesis, 01040: Biosynthesis of unsaturated fatty acids, 01100: Metabolic pathways
266290_at	ATGSTU1, GST19, GSTU1	Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002)., Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002)., Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002).	2, 2, 2	-12631378	AT2G29490	817498	12090627, 12913156, 14551330, 14605227, 15159623, 15235117, 15618427, 15584951, 12893885, 15824099, 15923336, 15937231, 16632591, 17061125, 19174456	GO:0004364: glutathione transferase activity, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0009407: toxin catabolic process, GO:0009407: toxin catabolic process, GO:0010583: response to cyclopentenone, GO:0046482: para-aminobenzoic acid metabolic process	00480: Glutathione metabolism
254805_at	EARLI1, pEARLI	a putative lipid transfer protein, vernalization-responsive and cold-induced, a putative lipid transfer protein, vernalization-responsive and cold-induced	4, 4	-7406105	AT4G12480	826860	12805590, 15194820, 15181204, 15165189, 15546358, 15824099, 15908439, 16183833, 16307366, 16463051, 16648215, 17194769, 17257167, 17786468, 18650403, 18808718, 18783601, 21556912, 21815977, 22759515, 11202439	GO:0005576: extracellular region, GO:0006612: protein targeting to membrane, GO:0006865: amino acid transport, GO:0006869: lipid transport, GO:0008289: lipid binding, GO:0009409: response to cold, GO:0009409: response to cold, GO:0009505: plant-type cell wall, GO:0009651: response to salt stress, GO:0009697: salicylic acid biosynthetic process, GO:0009737: response to abscisic acid, GO:0009814: defense response, incompatible interaction, GO:0009863: salicylic acid mediated signaling pathway, GO:0010363: regulation of plant-type hypersensitive response, GO:0019684: photosynthesis, light reaction, GO:0042742: defense response to bacterium, GO:0043069: negative regulation of programmed cell death, GO:0050832: defense response to fungus, GO:0050832: defense response to fungus	
