Probe	Symbol	Description	Chromosome	Chromosome Location	GenBank	Gene	PubMed	Gene Ontology	Pathway
267260_at	AGP17, ATAGP17	AGP17 is a lysine-rich arabinogalactan-protein (AGP) and part of a multi-gene family of glycoproteins with approx. 50 members. It falls into one subclass with AGP18 and AGP19, other lysine-rich AGPs. 84% of its proline residues are hydroxylated to hydroproline and its heavy glycosylation accounts for appr. 69% of the molecular weight. The main glycosyl residues are arabinose (30.1%) and galactose (55.1%). Glycosyl linkages are consistent with type II arabinogalactans. AGP17 is predicted to have a glycosylphosphatidylinositol (GPI)anchor and is localized to the plasma membrane and Hechtian strands. It is expressed in young/old leaves, shoots, suspension cultures and flowers., AGP17 is a lysine-rich arabinogalactan-protein (AGP) and part of a multi-gene family of glycoproteins with approx. 50 members. It falls into one subclass with AGP18 and AGP19, other lysine-rich AGPs. 84% of its proline residues are hydroxylated to hydroproline and its heavy glycosylation accounts for appr. 69% of the molecular weight. The main glycosyl residues are arabinose (30.1%) and galactose (55.1%). Glycosyl linkages are consistent with type II arabinogalactans. AGP17 is predicted to have a glycosylphosphatidylinositol (GPI)anchor and is localized to the plasma membrane and Hechtian strands. It is expressed in young/old leaves, shoots, suspension cultures and flowers.	2, 2	9844350, 9844299	AT2G23130	816845	12068095, 12177459, 12805588, 15235117, 15377758, 15840645, 16244449, 16935991, 17142483, 17217456, 17294240, 18334669, 18650403, 21069430, 21165646, 21489093, 21849816	GO:0003674: molecular_function, GO:0005886: plasma membrane, GO:0005886: plasma membrane, GO:0010583: response to cyclopentenone, GO:0031225: anchored component of membrane	
258897_at		Encodes a defensin-like (DEFL) family protein.	3	1695976	AT3G05730	819742	16244144, 16500995, 16648215, 18650403	GO:0005576: extracellular region, GO:0019761: glucosinolate biosynthetic process	
253697_at			4	-14543457	AT4G29700	829091		GO:0005576: extracellular region, GO:0005773: vacuole, GO:0009117: nucleotide metabolic process, GO:0016787: hydrolase activity	
257641_s_at								GO:0009269: response to desiccation, GO:0009409: response to cold, GO:0009507: chloroplast, GO:0009507: chloroplast, GO:0009535: chloroplast thylakoid membrane, GO:0009570: chloroplast stroma, GO:0009695: jasmonic acid biosynthetic process, GO:0009941: chloroplast envelope, GO:0010319: stromule, GO:0018119: peptidyl-cysteine S-nitrosylation, GO:0046423: allene-oxide cyclase activity, GO:0046423: allene-oxide cyclase activity	
261453_at	IGMT4		1	-7399062, -7399062	AT1G21130	838709	9484457, 14568076, 14612585, 15235117, 15713015, 15878986, 16005291, 16081527, 16913859, 16998091, 17257166	GO:0005634: nucleus, GO:0005829: cytosol	
245637_at			1	-8840402	AT1G25230	839105	12021284, 12509532, 12857808, 16244908, 16489130, 17478635, 17705842, 18650403, 20736450	GO:0004722: protein serine/threonine phosphatase activity, GO:0005576: extracellular region	
264299_s_at								GO:0005618: cell wall, GO:0005774: vacuolar membrane, GO:0005794: Golgi apparatus, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0009505: plant-type cell wall, GO:0030246: carbohydrate binding, GO:0048046: apoplast	
262811_at			1	3945737	AT1G11700	837714	20736450	GO:0003674: molecular_function, GO:0008150: biological_process, GO:0009507: chloroplast	
253788_at	AtTYDC, TYDC, TYRDC, TYRDC1	Encodes a stress-induced tyrosine   decarboxylase (TyrDC). Recombinant (His)6-TyrDC expressed in E. coli catalyzes the conversion of L-tyrosine to tyramine.  Recombinant TyrDC forms tetramers., Encodes a stress-induced tyrosine   decarboxylase (TyrDC). Recombinant (His)6-TyrDC expressed in E. coli catalyzes the conversion of L-tyrosine to tyramine.  Recombinant TyrDC forms tetramers., Encodes a stress-induced tyrosine   decarboxylase (TyrDC). Recombinant (His)6-TyrDC expressed in E. coli catalyzes the conversion of L-tyrosine to tyramine.  Recombinant TyrDC forms tetramers., Encodes a stress-induced tyrosine   decarboxylase (TyrDC). Recombinant (His)6-TyrDC expressed in E. coli catalyzes the conversion of L-tyrosine to tyramine.  Recombinant TyrDC forms tetramers.	4, 4, 4, 4	14155248, 14155248, 14155120, 14155120	AT4G28680	828986	18218973, 19450582, 21284755, 23204519	GO:0004058: aromatic-L-amino-acid decarboxylase activity, GO:0004837: tyrosine decarboxylase activity, GO:0004837: tyrosine decarboxylase activity, GO:0005737: cytoplasm, GO:0005737: cytoplasm, GO:0006520: cellular amino acid metabolic process, GO:0009414: response to water deprivation, GO:0009611: response to wounding, GO:1901695: tyramine biosynthetic process	00350: Tyrosine metabolism, 00950: Isoquinoline alkaloid biosynthesis, 01100: Metabolic pathways, 01110: Biosynthesis of secondary metabolites
261942_at	AGL87		1	7981740, 7983511	AT1G22590	838865	11118137, 12698294, 12837945, 15546358, 15805477, 15908605, 14557044, 18650403, 20631316	GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated	
267084_at	SIB2		2	17165191	AT2G41180	818717	11943170, 14576160, 15990873, 21990940, 22535423	GO:0003674: molecular_function, GO:0005634: nucleus, GO:0005634: nucleus, GO:0008150: biological_process, GO:0009627: systemic acquired resistance, GO:0031347: regulation of defense response	
258419_at			3	5681419	AT3G16670	820919	16648215, 18650403, 18614705, 23148892	GO:0003674: molecular_function, GO:0005576: extracellular region, GO:0006979: response to oxidative stress	
261226_at	ATEXP11, ATEXPA11, ATHEXP, EXP11, EXPA11	member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio)	1, 1, 1, 1, 1	-6998489	AT1G20190	838608	11641069, 11891242, 15272873, 15695462, 15574398, 15763661, 15593128, 15990873, 15894741, 16377748, 16412086, 16813576, 16792696, 16942607, 16920880, 17142483, 17189325, 18231654, 18650403, 18796151	GO:0005576: extracellular region, GO:0005618: cell wall, GO:0009826: unidimensional cell growth, GO:0009826: unidimensional cell growth, GO:0009828: plant-type cell wall loosening, GO:0009828: plant-type cell wall loosening, GO:0009831: plant-type cell wall modification involved in multidimensional cell growth	
251017_at	APD7		5	625254	AT5G02760	831234	12068129, 12773641, 15130549, 15546358, 15743455, 12893885, 16214899, 16813576, 17227549, 17217462, 17293567, 18552355, 18613973, 19021904	GO:0004722: protein serine/threonine phosphatase activity, GO:0005634: nucleus	
258920_at	AHB2, ARATH, ATGLB2, GLB2, HB2, NSHB2	class 2 non-symbiotic hemoglobin, class 2 non-symbiotic hemoglobin, class 2 non-symbiotic hemoglobin, class 2 non-symbiotic hemoglobin, class 2 non-symbiotic hemoglobin, class 2 non-symbiotic hemoglobin	3, 3, 3, 3, 3, 3	-3276226	AT3G10520	820216	9342391, 12481097, 15052571, 15258171, 17298064, 17555890, 18034356, 18650403, 20666470, 21205621, 21618402, 21741261, 22641422, 22620259, 22915746	GO:0005344: oxygen carrier activity, GO:0005737: cytoplasm, GO:0006631: fatty acid metabolic process, GO:0009735: response to cytokinin, GO:0019432: triglyceride biosynthetic process	
257294_at			3	-5269849	AT3G15570	820797	15282545, 15695462, 16798948, 18650403, 20736450	GO:0000023: maltose metabolic process, GO:0005886: plasma membrane, GO:0009416: response to light stimulus, GO:0019252: starch biosynthetic process	
249894_at			5	7502674	AT5G22580	832321	14682612, 14872131, 15213437, 15326607, 18650403, 18783601	GO:0008150: biological_process, GO:0009507: chloroplast	
251299_at			3	22939546, 22939933	AT3G61950	825368	11118137, 12679534, 12897250, 14600211, 15078338, 15208423, 16776300	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated	
260531_at	CER8, LACS1	Encodes an acyl-CoA synthetase that acts on long-chain and very-long-chain fatty acids, involved in cuticular wax and cutin biosynthesis, Encodes an acyl-CoA synthetase that acts on long-chain and very-long-chain fatty acids, involved in cuticular wax and cutin biosynthesis	2, 2	19392558, 19393584	AT2G47240	819337	9807813, 12177484, 12228482, 12366803, 12805634, 12805597, 14671017, 14973164, 15010618, 15466222, 15807784, 16299169, 16330523, 18650403, 18805951, 19392700, 20237894, 21143684, 21790813, 22153237, 22635115	GO:0001676: long-chain fatty acid metabolic process, GO:0004467: long-chain fatty acid-CoA ligase activity, GO:0004467: long-chain fatty acid-CoA ligase activity, GO:0005634: nucleus, GO:0005783: endoplasmic reticulum, GO:0006631: fatty acid metabolic process, GO:0006633: fatty acid biosynthetic process, GO:0009627: systemic acquired resistance, GO:0010025: wax biosynthetic process, GO:0010103: stomatal complex morphogenesis, GO:0010143: cutin biosynthetic process, GO:0031957: very long-chain fatty acid-CoA ligase activity, GO:0034976: response to endoplasmic reticulum stress	00071: Fatty acid degradation, 01100: Metabolic pathways, 04146: Peroxisome
257206_at		Lectin like protein whose expression is induced upon treatment with chitin oligomers.	3	-5624377	AT3G16530	820901	16766691, 18252844, 18684332, 21711359, 12169696, 12236603, 12620105, 12953064, 15200641, 15235117, 15593128, 15769804, 15923325, 16115070, 16212609, 16500996, 16792696	GO:0005618: cell wall, GO:0005634: nucleus, GO:0005886: plasma membrane, GO:0009505: plant-type cell wall, GO:0010200: response to chitin, GO:0030246: carbohydrate binding, GO:0048046: apoplast, GO:0050832: defense response to fungus	
253579_at	BRS1, SCPL24	Encodes a secreted glycosylated serine carboxypeptidase with broad substrate preference that is involved in brassinosteroid signalling via BRI1.  It is proteolytically processed in vivo by a separate as yet unidentified protease., Encodes a secreted glycosylated serine carboxypeptidase with broad substrate preference that is involved in brassinosteroid signalling via BRI1.  It is proteolytically processed in vivo by a separate as yet unidentified protease.	4, 4	14944129	AT4G30610	829184	11320207, 16123046, 16920880, 18650403, 19136719	GO:0004185: serine-type carboxypeptidase activity, GO:0005576: extracellular region, GO:0005615: extracellular space, GO:0006508: proteolysis, GO:0006508: proteolysis, GO:0009742: brassinosteroid mediated signaling pathway	
254122_at	CER2, VC-2, VC2	Involved in C28 to C30 fatty acid elongation., Involved in C28 to C30 fatty acid elongation., Involved in C28 to C30 fatty acid elongation.	4, 4, 4	12660749	AT4G24510	828553	9390429, 8983183, 8776898, 8820603, 12228482, 15070782, 17376164, 18650403, 22930748	GO:0000038: very long-chain fatty acid metabolic process, GO:0005634: nucleus, GO:0005634: nucleus, GO:0005783: endoplasmic reticulum, GO:0010025: wax biosynthetic process, GO:0016740: transferase activity, GO:0019344: cysteine biosynthetic process, GO:0042335: cuticle development, GO:0042546: cell wall biogenesis, GO:0042761: very long-chain fatty acid biosynthetic process	
263829_at			2	16886824	AT2G40435	818637	17662035	GO:0005634: nucleus	
252529_at			3	17115629	AT3G46490	823802	18650403	GO:0005737: cytoplasm, GO:0016706: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors, GO:0019748: secondary metabolic process	
254915_s_at								GO:0005576: extracellular region, GO:0005618: cell wall, GO:0006508: proteolysis, GO:0008234: cysteine-type peptidase activity	
260012_at			1	-25446289	AT1G67865	28717407	12969431, 19656045, 22487254	GO:0003674: molecular_function, GO:0005575: cellular_component, GO:0050832: defense response to fungus	
253298_at			4	16135400	AT4G33560	829495	15047898, 15734908, 16033780, 16081496, 16307366, 16284307	GO:0001666: response to hypoxia, GO:0003674: molecular_function, GO:0008150: biological_process, GO:0009855: determination of bilateral symmetry, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0009944: polarity specification of adaxial/abaxial axis, GO:0010014: meristem initiation, GO:0010075: regulation of meristem growth, GO:0010310: regulation of hydrogen peroxide metabolic process	
252746_at	ATSUS4, SUS4	Encodes a protein with sucrose synthase activity (SUS4)., Encodes a protein with sucrose synthase activity (SUS4).	3, 3	-15179020	AT3G43190	823393	12368499, 12773641, 14739263, 14736918, 14982972, 14760709, 15052571, 15489341, 15734912, 15734908, 16033780, 16055689, 16081496, 16367961, 16463051, 16574747, 16776300, 16941220, 16927204, 17030626, 17172353, 17257168, 18635527, 18710526, 19470642, 21265895, 22184213, 22751299, 22899048	GO:0001666: response to hypoxia, GO:0001666: response to hypoxia, GO:0005773: vacuole, GO:0005829: cytosol, GO:0005886: plasma membrane, GO:0005986: sucrose biosynthetic process, GO:0008194: UDP-glycosyltransferase activity, GO:0009862: systemic acquired resistance, salicylic acid mediated signaling pathway, GO:0010310: regulation of hydrogen peroxide metabolic process, GO:0016020: membrane, GO:0016157: sucrose synthase activity, GO:0016157: sucrose synthase activity, GO:0016157: sucrose synthase activity, GO:0016757: transferase activity, transferring glycosyl groups, GO:0019375: galactolipid biosynthetic process	00500: Starch and sucrose metabolism, 01100: Metabolic pathways
261569_at	LHY, LHY1	LHY encodes a myb-related putative transcription factor involved in circadian rhythm along with another myb transcription factor CCA1, LHY encodes a myb-related putative transcription factor involved in circadian rhythm along with another myb transcription factor CCA1	1, 1	-33666, -33666, -33379, -33666, -33967	AT1G01060	839341	10645431, 10535927, 10477524, 10469647, 10097183, 10023572, 9657154, 9657153, 11118137, 11158533, 11486091, 11402160, 12015970, 12007421, 12068102, 12096093, 11828023, 12198185, 12461138, 12509533, 12574129, 12668783, 12777053, 14563930, 14558659, 14523250, 14634162, 14741378, 15310821, 15649364, 15734916, 15767265, 15923346, 16006578, 16212608, 16463103, 16524874, 16617099, 17132630, 17122071, 17098855, 17363273, 17468223, 17519251, 17504813, 17496120, 17483414, 17587236, 17540692, 17616736, 17877705, 17982000, 18182014, 18178585, 18281507, 18281417, 18480377, 18650403, 18707796, 18676661, 19011118, 19098071, 19095940, 19060255, 19218364, 19297549, 19286557, 19339503, 19542296, 15725674, 15988568, 16729048, 16709197, 17102804, 18460819, 19029881, 19140936, 19383102, 19380736, 19624471, 19843842, 19820331, 19805390, 19789276, 20154425, 20119844, 20335405, 20233950, 20354196, 20439704, 20433765, 20599732, 20736450, 21098730, 21183706, 21139085, 21205033, 21196476, 21236675, 21331777, 21296763, 21447790, 21454289, 21499259, 21483796, 21471455, 21848684, 21822060, 21884973, 21884969, 22353866, 22315425, 22311777, 22408072, 22395476, 22715042, 22672153, 22899064, 22878891, 23006446, 22995285, 23107921, 23144785, 23128602, 23307650	GO:0003677: DNA binding, GO:0003700: DNA-binding transcription factor activity, GO:0003700: DNA-binding transcription factor activity, GO:0005634: nucleus, GO:0006355: regulation of transcription, DNA-templated, GO:0006355: regulation of transcription, DNA-templated, GO:0007623: circadian rhythm, GO:0007623: circadian rhythm, GO:0009409: response to cold, GO:0009639: response to red or far red light, GO:0009651: response to salt stress, GO:0009651: response to salt stress, GO:0009723: response to ethylene, GO:0009723: response to ethylene, GO:0009733: response to auxin, GO:0009733: response to auxin, GO:0009737: response to abscisic acid, GO:0009737: response to abscisic acid, GO:0009739: response to gibberellin, GO:0009739: response to gibberellin, GO:0009751: response to salicylic acid, GO:0009751: response to salicylic acid, GO:0009753: response to jasmonic acid, GO:0009753: response to jasmonic acid, GO:0042752: regulation of circadian rhythm, GO:0042752: regulation of circadian rhythm, GO:0042754: negative regulation of circadian rhythm, GO:0043433: negative regulation of DNA-binding transcription factor activity, GO:0044212: transcription regulatory region DNA binding, GO:0046686: response to cadmium ion, GO:0048574: long-day photoperiodism, flowering, GO:0048574: long-day photoperiodism, flowering	04712: Circadian rhythm - plant
